city,run,window_index,sim_matched_epochs,actual_fix_rate_pct,base_pred_fix_rate_pct,adopted_pred_fix_rate_pct,abs_error_pp,focus_case_tag,focus_case_note,window_action,window_action_note,path1_pred_fix_rate_pct,path1_abs_error_pp
nagoya,run1,11,234.0,4.273504273504273,6.168221109206828,6.256213699287866,1.9827094257835922,,,use,usable for route aggregation and normal diagnostics,3.3900102478129712,0.8834940256913022
nagoya,run1,12,268.0,2.238805970149253,1.848534619007745,5.821989528795812,3.583183558646559,,,use,usable for route aggregation and normal diagnostics,1.7854117629415154,0.4533942072077377
nagoya,run1,13,300.0,5.333333333333334,13.070444222285834,6.752821154443963,1.4194878211106294,,,use,usable for route aggregation and normal diagnostics,4.812738790549089,0.5205945427842451
nagoya,run1,14,300.0,0.0,12.828530407128458,5.821989528795812,5.821989528795812,,,use,usable for route aggregation and normal diagnostics,0.3731373675278508,0.3731373675278508
nagoya,run1,15,233.0,6.437768240343347,2.639166860680261,11.914141337437316,5.476373097093969,,,use,usable for route aggregation and normal diagnostics,5.87856360272227,0.5592046376210771
nagoya,run1,16,300.0,0.0,5.124085268967049,11.650384261626686,11.650384261626686,,,use,usable for route aggregation and normal diagnostics,0.4492340504378898,0.4492340504378898
nagoya,run1,17,300.0,0.0,10.270657846977189,16.087883799120473,16.087883799120473,,,use,usable for route aggregation and normal diagnostics,0.7429685819534096,0.7429685819534096
nagoya,run1,18,300.0,0.0,13.741322140654654,7.664703705282116,7.664703705282116,,,use,usable for route aggregation and normal diagnostics,0.2855871662291903,0.2855871662291903
nagoya,run1,19,300.0,5.333333333333334,10.505655599377691,16.272053570382432,10.938720237049099,,,use,usable for route aggregation and normal diagnostics,4.64919843914345,0.6841348941898842
nagoya,run1,20,300.0,5.666666666666666,2.022112509861438,11.601571322446476,5.93490465577981,,,use,usable for route aggregation and normal diagnostics,6.413992004470212,0.747325337803546
nagoya,run1,21,300.0,0.0,26.47095689450632,15.286648855493176,15.286648855493176,,,use,usable for route aggregation and normal diagnostics,0.2048796566177305,0.2048796566177305
nagoya,run1,22,300.0,0.0,29.793304818870737,20.0,20.0,,,use,usable for route aggregation and normal diagnostics,1.4104313486935507,1.4104313486935507
nagoya,run1,23,300.0,0.0,23.68091134613474,12.385006870167697,12.385006870167697,,,use,usable for route aggregation and normal diagnostics,0.2433559283107136,0.2433559283107136
nagoya,run1,24,300.0,0.0,16.084539412535324,11.391191605817102,11.391191605817102,,,use,usable for route aggregation and normal diagnostics,2.179205916525781,2.179205916525781
nagoya,run1,25,151.0,0.0,12.162150061545168,5.821989528795812,5.821989528795812,,,use,usable for route aggregation and normal diagnostics,1.2424151152190257,1.2424151152190257
