epoch,tow,position_error_m,n_dd_pr,n_dd_cp,n_float_ambiguities,doppler_rms_mps,dd_pr_nis,dd_cp_nis,ambiguities_reset,covariance_min_eig,lambda_n,lambda_best_ratio,top12_min_error_m,top16_min_error_m,top12_has_sub50cm,top16_has_sub50cm,subset4_top16_min_error_m,subset4_top16_has_sub50cm,subset6_top16_min_error_m,subset6_top16_has_sub50cm,subset8_top16_min_error_m,subset8_top16_has_sub50cm,subset10_top16_min_error_m,subset10_top16_has_sub50cm,subset12_top16_min_error_m,subset12_top16_has_sub50cm,subset16_top16_min_error_m,subset16_top16_has_sub50cm
880,177176.0,8.143085709593551,24,13,15,0.5222980311936551,0.5550674775194439,3.7321391909347335,2,0.00019501181217967362,13,1.0423066834106813,7.223278454835367,6.708806181960307,0,0,7.237166323833867,0,7.216310420876589,0,6.707627658057132,0,6.728179922236894,0,7.371955882216221,0,nan,0
881,177176.20000004768,8.309980462122951,0,0,13,0.8167884853161668,nan,nan,0,0.0008738442324206018,0,nan,nan,nan,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
882,177176.39999890327,8.576225421904011,0,0,13,0.9640814354696744,nan,nan,0,0.0008747795433311863,0,nan,nan,nan,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
883,177176.59999990463,8.899442936538948,0,0,13,1.0290404427323792,nan,nan,0,0.0008755858358505678,0,nan,nan,nan,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
884,177176.79999899864,9.215772205690406,0,0,13,1.0747683966850872,nan,nan,0,0.0008763875311481296,0,nan,nan,nan,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
885,177177.0,8.006951470830247,23,13,13,1.0625904386439753,0.4796676344190325,1.8869578073430635,4,0.00019549466820532549,13,1.0975241965100822,6.915391645379216,6.915391645379216,0,0,7.098036404327331,0,7.204429767165196,0,7.156409664359247,0,6.996409409897657,0,6.915131588216413,0,nan,0
886,177177.20000004768,8.05966626191406,0,0,13,1.19930343498996,nan,nan,0,0.0008184970898015615,0,nan,nan,nan,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
887,177177.39999890327,8.271741047028188,0,0,13,1.1423193645288612,nan,nan,0,0.0008193482605122211,0,nan,nan,nan,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
888,177177.59999990463,8.51250355795867,0,0,13,1.2679908628332477,nan,nan,0,0.0008201516880863373,0,nan,nan,nan,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
889,177177.79999899864,8.785089593615139,0,0,13,1.3195657993040677,nan,nan,0,0.0008209526314378261,0,nan,nan,nan,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
890,177178.0,8.667293534202502,22,12,14,1.2667953088929473,0.4936816159197722,0.4888573224777592,7,0.00019815458138833507,12,1.1169001674343224,7.920675360118915,6.797617980607186,0,0,7.164829723834901,0,7.884147941711175,0,6.776463576217574,0,6.816775504275772,0,nan,0,nan,0
891,177178.20000004768,8.803446701141423,0,0,14,1.250027692149476,nan,nan,0,0.0008190665146295397,0,nan,nan,nan,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
892,177178.39999890327,8.939912954194483,0,0,14,1.2410718612615161,nan,nan,0,0.0008200661647402783,0,nan,nan,nan,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
893,177178.59999990463,9.088832363074983,0,0,14,1.1724591974118344,nan,nan,0,0.0008208819145613165,0,nan,nan,nan,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
894,177178.79999899864,9.219683843153351,0,0,14,1.1042307765056258,nan,nan,0,0.0008216864647550093,0,nan,nan,nan,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
895,177179.0,8.768789122814402,22,13,16,1.045605794536872,0.6877132755653473,0.5566876501031055,7,0.0001843105870419405,13,1.1766889899022324,7.8707015490559264,7.77987931032775,0,0,7.560134155448838,0,7.6202165954593015,0,7.198375675811627,0,7.298214277117653,0,7.3126820747507235,0,nan,0
896,177179.20000004768,8.871461493643778,0,0,15,0.9334527385618456,nan,nan,0,0.0018253230264502665,0,nan,nan,nan,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
897,177179.39999890327,8.99379223760773,0,0,15,0.8108647951772624,nan,nan,0,0.0019055190943249943,0,nan,nan,nan,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
898,177179.59999990463,9.086727870820448,0,0,15,0.6334512584775972,nan,nan,0,0.0019069867171230364,0,nan,nan,nan,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
899,177179.79999899864,9.224558598261003,0,0,15,0.41554560571202404,nan,nan,0,0.0019081032515876903,0,nan,nan,nan,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
900,177180.0,8.705272688129218,23,12,15,0.282431375314658,0.9081809826371459,0.5976441919728926,0,0.0001980410958789232,12,1.144282958038015,7.297956450289797,7.297956450289797,0,0,7.460334597108166,0,7.274338471156422,0,7.179436131945001,0,7.285310301218788,0,nan,0,nan,0
901,177180.20000004768,8.756440819234372,0,0,13,0.3031298759293185,nan,nan,0,0.001245224234985354,0,nan,nan,nan,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
902,177180.40000009537,8.810345978117603,0,0,13,0.1959335565273361,nan,nan,0,0.002084762832938798,0,nan,nan,nan,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
903,177180.59999990463,8.82858901696045,0,0,13,0.21356772424271656,nan,nan,0,0.0020856686060294976,0,nan,nan,nan,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
904,177180.79999995232,8.870476191129391,0,0,13,0.21845061111887343,nan,nan,0,0.0020865030553925863,0,nan,nan,nan,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
905,177181.0,8.710426847148813,22,11,13,0.1808057085653352,0.7806333331540707,0.19839412932093756,0,0.00022617983574514102,11,1.053555012229397,7.264569267494551,7.264569267494551,0,0,7.416121406941552,0,7.294406472012698,0,7.197308202076399,0,7.269362209202565,0,nan,0,nan,0
906,177181.199999094,8.73572234165822,0,0,12,0.3229310111483478,nan,nan,0,0.0012445234961517475,0,nan,nan,nan,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
907,177181.39999890327,8.800803659410976,0,0,12,0.2255226918104717,nan,nan,0,0.0018205383522473227,0,nan,nan,nan,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
908,177181.59999990463,8.897734519411973,0,0,12,0.25931696277916305,nan,nan,0,0.001821453637796485,0,nan,nan,nan,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
909,177181.79999995232,8.979681098788525,0,0,12,0.4708385450385339,nan,nan,0,0.0018222896067584817,0,nan,nan,nan,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
910,177182.0,8.618196494479024,20,11,12,0.4535756001016169,0.17297966308994758,0.34867559429992034,0,0.00022621034901691914,11,1.0154017141548457,7.268217467675792,7.09510843202315,0,0,7.353393632359493,0,7.283992168895555,0,7.12908570587287,0,7.091136532669663,0,nan,0,nan,0
911,177182.20000004768,8.678057075920654,0,0,11,0.31511365528997964,nan,nan,0,0.0012442517680390593,0,nan,nan,nan,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
912,177182.39999890327,8.772348491491481,0,0,11,0.3700780161650946,nan,nan,0,0.001615470089608669,0,nan,nan,nan,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
913,177182.59999990463,8.916291261392201,0,0,11,0.33600924310708497,nan,nan,0,0.0016163076858292686,0,nan,nan,nan,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
914,177182.79999899864,9.025425090629362,0,0,11,0.20935373568009635,nan,nan,0,0.0016171190220921705,0,nan,nan,nan,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
915,177183.0,8.592701582402013,19,14,14,0.3727494441187535,0.14329067131608345,0.6019461314023117,5,0.00016124400811486642,14,1.032939823057757,7.800857091378988,7.76059993308184,0,0,7.422147678753988,0,7.940366257633433,0,7.908294072107717,0,7.816793363171537,0,7.828232557556889,0,nan,0
916,177183.20000004768,8.653403816091483,0,0,14,0.263073972891985,nan,nan,0,0.0011797060257239536,0,nan,nan,nan,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
917,177183.39999890327,8.761332585630091,0,0,14,0.22589551623348633,nan,nan,0,0.00145944197525252,0,nan,nan,nan,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
918,177183.59999990463,8.906982836476345,0,0,14,0.3957414022071412,nan,nan,0,0.0014602607019587213,0,nan,nan,nan,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
919,177183.79999899864,9.081239589363122,0,0,14,0.3863410177318216,nan,nan,0,0.0014610665054852344,0,nan,nan,nan,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
920,177184.0,8.801417294761073,21,13,14,0.3994259293439041,0.49726708872541875,9.2921215950442,0,0.00018546932859870492,13,1.1239496669385343,7.493825355087704,7.493825355087704,0,0,7.831343012654127,0,7.426841243204227,0,7.315409360775917,0,7.448073083792247,0,7.462595152952841,0,nan,0
921,177184.20000004768,8.886832402651313,0,0,14,0.2739463017652582,nan,nan,0,0.0012027783007107857,0,nan,nan,nan,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
922,177184.40000009537,9.013319653761936,0,0,14,0.37829965903402374,nan,nan,0,0.0013241210016649893,0,nan,nan,nan,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
923,177184.59999895096,9.150831647676494,0,0,14,0.4489758117014315,nan,nan,0,0.0013249333171548973,0,nan,nan,nan,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
924,177184.79999899864,9.32531425185347,0,0,14,0.48213197846096917,nan,nan,0,0.0013257367781906565,0,nan,nan,nan,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
925,177185.0,9.067589074465303,20,14,15,0.4826105287111989,0.2557585304131722,12.873375476439678,1,0.00013600971030304124,14,1.0740021148943422,8.427619777424056,8.427619777424056,0,0,8.084935359428,0,7.047051518504107,0,7.664884190531045,0,7.799736656838386,0,8.40804634841929,0,nan,0
926,177185.20000004768,9.210252908378186,0,0,14,0.43162133927812635,nan,nan,0,0.0011522016902776253,0,nan,nan,nan,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
927,177185.40000009537,9.366410245558244,0,0,14,0.5002589544925276,nan,nan,0,0.0012116881397530046,0,nan,nan,nan,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
928,177185.59999895096,9.485407591579284,0,0,14,0.4143700436434515,nan,nan,0,0.0012124978355010534,0,nan,nan,nan,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
929,177185.79999899864,9.597910655567917,0,0,14,0.4240763382774153,nan,nan,0,0.0012133005706834081,0,nan,nan,nan,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
930,177186.0,9.436804821211236,19,13,14,0.4315886541519268,0.27364749224684015,30.67012752086409,1,0.000185476421891374,13,1.0987526417448892,8.267533818458116,8.245485661741533,0,0,7.921301065210314,0,8.124562027438433,0,8.08982137891195,0,8.068305651429382,0,8.185954747021055,0,nan,0
931,177186.20000004768,9.516559690291102,0,0,14,0.3643181740449639,nan,nan,0,0.0011152377587460038,0,nan,nan,nan,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
932,177186.40000009537,9.568769955845644,0,0,14,0.3234604014412477,nan,nan,0,0.0011164371104503837,0,nan,nan,nan,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
933,177186.59999895096,9.61363259673377,0,0,14,0.4127196663015479,nan,nan,0,0.0011172445466325555,0,nan,nan,nan,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
934,177186.79999899864,9.658772782638799,0,0,14,0.4976597983801244,nan,nan,0,0.0011180466632103858,0,nan,nan,nan,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
935,177187.0,8.599854572390662,19,14,15,0.49050438252185097,0.8098915850304009,11.870826260300632,4,0.0001470533841275569,14,1.083593172746477,7.399255126011109,7.376257538834586,0,0,7.1142522514358335,0,7.247362903873323,0,6.795106985215769,0,6.831757610579733,0,7.324082199842312,0,nan,0
936,177187.20000004768,8.559425090656015,0,0,14,0.5029699723010891,nan,nan,0,0.0010365322928373485,0,nan,nan,nan,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
937,177187.40000009537,8.605122501271456,0,0,14,0.41626730993932026,nan,nan,0,0.0010374851659417184,0,nan,nan,nan,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
938,177187.59999895096,8.719194897417658,0,0,14,0.4583656446991243,nan,nan,0,0.0010382907997974465,0,nan,nan,nan,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
939,177187.79999899864,8.804052671681276,0,0,14,0.4603905597201333,nan,nan,0,0.0010390925705660997,0,nan,nan,nan,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
940,177188.0,8.725569103673395,22,16,16,0.5147303154999995,0.7204625418520163,24.662069336475586,3,0.00011639795587393188,16,1.1054149365266541,9.777047961440328,9.736052068124089,0,0,7.328290074514626,0,6.813814358554322,0,6.90819504505913,0,6.84311914104228,0,6.786778933434578,0,nan,0
941,177188.199999094,8.946722272823951,0,0,16,0.4309101886747917,nan,nan,0,0.0009659854095491176,0,nan,nan,nan,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
942,177188.40000009537,9.12063774701976,0,0,16,0.5372561810741084,nan,nan,0,0.0009668847777298714,0,nan,nan,nan,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
943,177188.59999895096,9.277420420022215,0,0,16,0.45825451563851843,nan,nan,0,0.0009676895480312726,0,nan,nan,nan,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
944,177188.79999995232,9.447266780151553,0,0,16,0.5171399666291502,nan,nan,0,0.0009684909287717656,0,nan,nan,nan,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
945,177189.0,9.338960921095337,16,13,16,0.5363362778892056,0.33064434881151084,2.3422456243441903,7,0.00014378977590432174,13,1.0860267779122814,9.516288872326065,9.516288872326065,0,0,8.14487799080858,0,8.287410149692997,0,9.059839472524757,0,9.501763899376481,0,9.50593692834312,0,nan,0
946,177189.199999094,9.538137439264169,0,0,16,0.5985327730202088,nan,nan,0,0.0009116058381741914,0,nan,nan,nan,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
947,177189.40000009537,9.66826128504436,0,0,16,0.49205504406770073,nan,nan,0,0.0009124880127014501,0,nan,nan,nan,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
948,177189.59999895096,9.702193879238754,0,0,16,0.5725270683936747,nan,nan,0,0.0009132900912432991,0,nan,nan,nan,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
949,177189.79999995232,9.724128404066061,0,0,16,0.5484503924765167,nan,nan,0,0.0009140907278088367,0,nan,nan,nan,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
950,177190.0,9.237955655770033,20,11,17,0.4436082604943017,0.981513955956336,0.9803423719327301,5,0.00014348894311254197,11,1.043470723314557,8.384095311084256,8.043431811439005,0,0,8.342574236469995,0,8.077662261051342,0,8.149828251442772,0,8.057521780319501,0,nan,0,nan,0
951,177190.199999094,9.172988931283859,0,0,14,0.42175912875573845,nan,nan,0,0.000918062098442528,0,nan,nan,nan,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
952,177190.40000009537,9.110381681072857,0,0,14,0.36982270643951026,nan,nan,0,0.0009190342668971401,0,nan,nan,nan,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
953,177190.59999895096,9.082433261506448,0,0,14,0.23445491753709316,nan,nan,0,0.000919841552857136,0,nan,nan,nan,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
954,177190.79999995232,9.074926656889222,0,0,14,0.2978679357350082,nan,nan,0,0.0009206437968819941,0,nan,nan,nan,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
955,177191.0,9.110484025509217,20,12,15,0.21876739030793704,0.45643316986026833,0.4393503160975772,0,0.00014233102436389514,12,1.0068372355115447,8.390288704441888,8.040286005957677,0,0,8.314285734592527,0,8.001729862531578,0,8.030228686166703,0,8.253778900021665,0,nan,0,nan,0
956,177191.199999094,9.163411379889649,0,0,12,0.560263980878993,nan,nan,0,0.0010401689974933509,0,nan,nan,nan,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
957,177191.40000009537,9.242774518036942,0,0,12,0.5705565796100208,nan,nan,0,0.001041094767889301,0,nan,nan,nan,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
958,177191.59999895096,9.308912932380965,0,0,12,0.5490151405429313,nan,nan,0,0.0010418984517959078,0,nan,nan,nan,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
959,177191.79999995232,9.373918647164087,0,0,12,0.5360222672889521,nan,nan,0,0.0010426994203552226,0,nan,nan,nan,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
960,177192.0,9.054046502344232,18,11,12,0.41702017572724154,0.43686416752463453,0.5347801659636657,0,0.00014349223222830833,11,1.085031362455867,8.249406164691967,8.134493201164116,0,0,7.381314791475208,0,8.12408473950066,0,8.153565613089974,0,8.117932878418523,0,nan,0,nan,0
961,177192.199999094,9.105924373788335,0,0,12,0.5963574321663879,nan,nan,0,0.0009723376527900478,0,nan,nan,nan,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
962,177192.40000009537,9.236064633513282,0,0,12,0.46801266649232953,nan,nan,0,0.0009732735790110268,0,nan,nan,nan,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
963,177192.59999895096,9.286017509279395,0,0,12,0.5232895415179031,nan,nan,0,0.0009740797088233543,0,nan,nan,nan,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
964,177192.79999995232,9.368490853948643,0,0,12,1.0463918471079041,nan,nan,0,0.0009748816078985303,0,nan,nan,nan,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
965,177193.0,8.998048979480217,18,10,13,0.5261253755468182,0.84219293031355,0.20102274146967208,0,0.00013468638184189745,10,1.0856025289511118,8.247272939881569,8.247272939881569,0,0,8.280974220395924,0,8.102581694384352,0,8.114255216128448,0,nan,0,nan,0,nan,0
966,177193.199999094,8.94536905422762,0,0,12,0.6423596893276705,nan,nan,0,0.0009224284184365375,0,nan,nan,nan,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
967,177193.40000009537,8.945858492980886,0,0,12,0.5697807521602918,nan,nan,0,0.0009256108525326244,0,nan,nan,nan,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
968,177193.59999895096,9.034244352211015,0,0,12,0.8287427582408923,nan,nan,0,0.0009265932771913418,0,nan,nan,nan,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
969,177193.79999995232,9.11668449090506,0,0,12,0.5870735949123805,nan,nan,0,0.000927458536892134,0,nan,nan,nan,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
970,177194.0,8.962749273817392,18,10,12,0.5461457815980497,0.5511808669167194,0.4093481578977355,0,0.0001389023532370163,10,1.0725760687873436,8.43333293575958,7.153715429614008,0,0,7.361914809796037,0,7.270318659207541,0,8.418447952023183,0,nan,0,nan,0,nan,0
971,177194.199999094,9.046567775936683,0,0,11,0.4515598515824757,nan,nan,0,0.0008787792861223075,0,nan,nan,nan,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
972,177194.40000009537,9.131584626552591,0,0,11,0.3900938980122083,nan,nan,0,0.0008807256074011636,0,nan,nan,nan,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
973,177194.59999895096,9.206078851076725,0,0,11,0.42036743253262787,nan,nan,0,0.0008816154258715333,0,nan,nan,nan,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
974,177194.79999995232,9.243367665729163,0,0,11,0.30050675628065765,nan,nan,0,0.0008824439726596009,0,nan,nan,nan,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
975,177195.0,8.903824218136291,17,12,13,0.8461256518854732,0.713740728897238,0.7421573710669357,0,0.00013090166096279613,12,1.010771150286874,7.134290378744289,7.134290378744289,0,0,7.33637996914141,0,7.2373570123384665,0,7.227117089818594,0,8.760616225552505,0,nan,0,nan,0
976,177195.199999094,8.983763864195872,0,0,12,0.8688394353209391,nan,nan,0,0.0011972733769933786,0,nan,nan,nan,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
977,177195.40000009537,9.172528295895313,0,0,12,0.847568579570962,nan,nan,0,0.0011987112231974138,0,nan,nan,nan,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
978,177195.59999895096,9.38667108940907,0,0,12,0.8238938089149515,nan,nan,0,0.0011995378412521444,0,nan,nan,nan,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
979,177195.79999995232,9.49093177840578,0,0,12,0.6875005204442579,nan,nan,0,0.0012003445005424936,0,nan,nan,nan,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
980,177196.0,8.843747017202418,20,12,13,0.5781882902033656,0.35882088960498226,0.5545061130801178,1,0.00015688810054907974,12,1.1622625753168694,9.114665890605256,9.114665890605256,0,0,7.31532640941618,0,7.143105343683038,0,7.192991116191201,0,7.1034233200438734,0,nan,0,nan,0
981,177196.199999094,8.91288515651007,0,0,13,0.4291780685764262,nan,nan,0,0.001102251185952061,0,nan,nan,nan,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
982,177196.39999890327,8.990356221091162,0,0,13,0.3549638162750749,nan,nan,0,0.0011036015442804183,0,nan,nan,nan,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
983,177196.59999990463,9.05442567427846,0,0,13,0.28091261836037357,nan,nan,0,0.001104425980604217,0,nan,nan,nan,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
984,177196.79999995232,9.120240364934594,0,0,13,0.36569615885186474,nan,nan,0,0.001105233325881478,0,nan,nan,nan,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
985,177197.0,8.804652310048972,21,12,13,0.43390782899135955,0.33115277501927637,0.4021323792811944,0,0.00015652907794969559,12,1.3491552282536317,7.151003503841675,7.151003503841675,0,0,7.315453832723342,0,7.171728350594994,0,7.212104043413159,0,7.1206888956436645,0,nan,0,nan,0
986,177197.199999094,8.870783138923967,0,0,12,0.4024023444263583,nan,nan,0,0.0010194196782385464,0,nan,nan,nan,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
987,177197.39999890327,8.931951126726528,0,0,12,0.24788660310589572,nan,nan,0,0.0010207916761146999,0,nan,nan,nan,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
988,177197.59999990463,8.99646843660403,0,0,12,0.41108506193323824,nan,nan,0,0.0010216125770906674,0,nan,nan,nan,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
989,177197.79999995232,9.041404389234918,0,0,12,0.33096955789978993,nan,nan,0,0.001022418679979852,0,nan,nan,nan,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
990,177198.0,8.742833199269638,23,13,13,0.2638465757605066,0.3274962489858512,0.3286680215087849,0,0.0001506523306161588,13,1.3112096213333908,7.1601178427710215,7.1601178427710215,0,0,7.3094442463213865,0,7.166868454033035,0,7.122547748031942,0,7.1225614407226825,0,7.15320842917575,0,nan,0
991,177198.199999094,8.754020274101169,0,0,13,0.2783249780790858,nan,nan,0,0.0009483894305461562,0,nan,nan,nan,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
992,177198.39999890327,8.79570976563699,0,0,13,0.4403049476604003,nan,nan,0,0.0009494714209531414,0,nan,nan,nan,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
993,177198.59999990463,8.846569891809771,0,0,13,0.35277500817279506,nan,nan,0,0.000950284412788262,0,nan,nan,nan,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
994,177198.79999995232,8.922729809098948,0,0,13,0.4118809362945344,nan,nan,0,0.0009510882771767791,0,nan,nan,nan,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
995,177199.0,8.680095936613656,23,14,14,0.9769788771221309,0.5133799479229212,0.8785988084302723,0,0.00014910705625323167,14,1.1218952148280135,7.1105872413060665,7.1105872413060665,0,0,7.102419019140034,0,7.149203707472068,0,7.1085092233543135,0,7.141557958808467,0,7.119210556956273,0,nan,0
996,177199.199999094,8.754559550171832,0,0,14,0.9727127642971471,nan,nan,0,0.0008866551629432996,0,nan,nan,nan,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
997,177199.39999890327,8.85975516292406,0,0,14,0.22616504828211864,nan,nan,0,0.0008875581515215631,0,nan,nan,nan,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
998,177199.59999990463,8.9414782906956,0,0,14,0.1927100953370903,nan,nan,0,0.0008883638043807167,0,nan,nan,nan,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
999,177199.79999995232,8.991060822557712,0,0,14,0.19493104537523537,nan,nan,0,0.0008891654428509484,0,nan,nan,nan,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
1000,177200.0,8.656799738723498,25,14,14,0.2652545755810925,0.827126983695646,0.6184908492018802,0,0.00014925757452103136,14,1.0569060168385687,7.09832180573143,7.09832180573143,0,0,7.098993537901643,0,7.148076606501248,0,7.106259276301092,0,7.127467138363221,0,7.106554715328877,0,nan,0
1001,177200.199999094,8.741370986477124,0,0,14,0.2799901983261608,nan,nan,0,0.0008323555614127057,0,nan,nan,nan,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
1002,177200.39999890327,8.832636637315458,0,0,14,0.29839399536091715,nan,nan,0,0.0008332923703181027,0,nan,nan,nan,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
1003,177200.59999990463,8.956532479296905,0,0,14,0.31423712046663327,nan,nan,0,0.000834100907457876,0,nan,nan,nan,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
1004,177200.79999995232,9.03363072028843,0,0,14,0.2663877130914718,nan,nan,0,0.000834903494979263,0,nan,nan,nan,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
1005,177201.0,8.654107941567267,25,18,18,0.3385869877441834,0.6339796025625497,0.46927744979846064,5,0.00010810030025843141,18,1.1359929982421104,7.240816636529803,7.240816636529803,0,0,7.451927758505268,0,7.148780023204318,0,7.138708988405363,0,7.172099067592093,0,7.180924725287271,0,7.21946627218057,0
1006,177201.199999094,8.660717350815636,0,0,18,0.2424280932535869,nan,nan,0,0.0007988526680318714,0,nan,nan,nan,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
1007,177201.39999890327,8.6633222302462,0,0,18,0.21288510241121153,nan,nan,0,0.0007997467513194179,0,nan,nan,nan,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
1008,177201.59999990463,8.679134074310507,0,0,18,0.24748205345271793,nan,nan,0,0.0008005512762227939,0,nan,nan,nan,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
1009,177201.79999995232,8.699926042696138,0,0,18,0.13205455223661774,nan,nan,0,0.0008013525090820251,0,nan,nan,nan,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
