epoch,error_2d,posterior_std_2d,posterior_std_x,posterior_std_y,posterior_std_z,kurtosis_2d,ess,n_sat
3511,20155.8076,5.1802,8.3562,6.4858,8.7387,36.1229,10000.0,13
3512,20157.1333,5.5526,8.9519,6.0929,8.6163,30.4986,10000.0,13
3513,20157.4724,5.6211,8.6186,6.4032,8.1675,28.6865,10000.0,13
3514,20157.2529,5.4457,8.4599,7.0708,8.4066,34.1246,10000.0,13
3515,20155.5814,5.0182,7.6355,7.3634,8.8411,40.3265,10000.0,13
3516,20154.5009,4.6895,7.2644,7.4911,8.7671,49.7474,10000.0,13
3517,20155.5525,4.8329,7.2993,7.5954,8.1600,43.6822,10000.0,13
3518,20156.0289,4.6304,7.3688,7.9568,8.9074,54.0573,10000.0,13
3519,20155.4925,4.7232,7.4413,8.3147,9.6639,54.3305,10000.0,13
3520,20153.4067,4.8929,7.6990,8.8942,10.1951,57.2292,10000.0,13
3521,20151.7864,5.0335,7.8694,9.0099,8.9867,56.2555,10000.0,13
3522,20150.8515,5.4474,8.0090,8.5762,9.1235,43.9194,10000.0,13
3523,20150.7174,5.5961,8.1792,8.7887,8.8755,43.9299,10000.0,13
3524,20150.7949,5.5182,8.4596,8.2256,8.4802,43.9684,10000.0,13
3525,20149.6110,5.4054,8.5884,7.9807,8.2494,44.7180,10000.0,13
3526,20148.6768,5.2913,9.1503,8.0195,7.9304,52.9875,10000.0,13
3527,20148.3567,5.1008,9.0575,8.5200,7.9514,62.5004,10000.0,13
3528,20147.4349,5.3434,9.4054,9.1317,7.9724,66.2253,10000.0,13
3529,20147.0474,5.8684,9.8232,9.4542,7.6986,56.6335,10000.0,13
3530,20146.4725,6.2459,9.5273,9.3832,7.3835,46.5706,10000.0,12
3531,20147.3447,6.8606,9.6787,9.5811,7.2707,38.8429,10000.0,12
3532,20147.1546,6.4088,9.3376,8.6592,7.1696,43.7071,10000.0,12
3533,20145.9775,5.6466,8.5717,7.8419,6.9747,55.9291,10000.0,12
3534,20146.0449,4.9504,8.9200,7.1914,7.2331,64.2890,10000.0,12
3535,20147.4260,4.5885,9.0925,7.0130,7.9161,66.5203,10000.0,12
3536,20146.6950,4.6393,9.6298,6.5538,8.7756,64.0529,10000.0,12
3537,20146.5025,4.8339,9.7317,6.3396,8.1849,56.1568,10000.0,12
3538,20147.0314,5.0715,8.9345,6.0415,7.6701,41.4569,10000.0,12
3539,20145.8870,5.1906,8.1233,5.8067,7.7274,32.7704,10000.0,12
3540,20145.1362,5.0091,7.0081,5.6987,7.5388,29.4376,10000.0,12
3541,20144.3682,4.8561,6.4892,5.8605,7.6433,30.4301,10000.0,12
3542,20143.2354,3.9594,5.6028,4.7924,6.5301,34.3271,10000.0,12
3543,20141.9617,2.8162,4.0457,3.9015,4.2762,43.6009,10000.0,12
3544,20141.8896,2.4475,3.7878,3.8634,4.1152,48.4598,10000.0,12
3545,20142.0459,2.5874,4.0020,4.1328,3.9273,50.0246,10000.0,12
3546,20141.9221,3.1692,4.6399,4.9858,3.9908,44.7720,10000.0,12
3547,20142.1998,3.4410,4.9301,5.4891,4.4376,42.4386,10000.0,12
3548,20141.4905,3.4095,4.7423,5.6634,4.9332,44.9300,10000.0,12
3549,20140.7318,3.3137,4.9951,5.5997,5.3983,52.7697,10000.0,12
3550,20140.1559,3.4983,5.2613,5.0403,5.4858,40.3058,10000.0,12
3551,20139.9917,3.5391,5.6405,4.9389,5.9939,43.3737,10000.0,12
3552,20140.4631,3.7803,5.8384,5.0879,6.4430,39.1161,10000.0,12
3553,20141.3742,4.0954,6.1249,5.4479,6.6323,36.4526,10000.0,12
3554,20141.5279,4.1556,5.9014,5.6578,6.5213,35.4010,10000.0,12
3555,20141.1763,3.8894,5.9800,5.5678,6.5074,46.9019,10000.0,12
3556,20140.0951,3.8689,5.9106,5.6474,6.3965,44.7374,10000.0,12
3557,20139.2882,4.6159,6.8829,6.5317,6.3386,40.9655,10000.0,12
3558,20138.2252,5.0262,7.8952,7.3268,6.6302,42.3548,10000.0,12
3559,20135.9994,5.4830,7.5425,6.7967,5.7242,27.8173,10000.0,12
3560,20134.8108,5.0025,6.5923,5.2511,5.6376,25.2383,10000.0,12
3561,20134.1070,4.7812,6.4819,4.8008,6.1599,24.9076,10000.0,12
3562,20133.5438,4.5643,6.3404,5.1358,6.1435,29.6316,10000.0,12
3563,20132.3275,4.2162,6.3033,4.8100,6.2083,34.3268,10000.0,12
3564,20131.4326,3.8132,5.4180,4.6099,6.4099,34.8495,10000.0,12
3565,20130.1622,3.3500,4.9894,4.8461,6.0857,41.4154,10000.0,12
3566,20129.2128,3.3383,5.1958,5.5091,6.0540,51.4516,10000.0,12
3567,20129.4988,3.5498,5.3017,6.3208,6.0540,53.9346,10000.0,12
3568,20128.8176,3.7273,5.9203,7.2860,5.3622,68.1459,10000.0,12
3569,20128.1833,3.7348,6.5280,7.2121,6.0276,75.0537,10000.0,12
3570,20127.5048,3.9444,7.0114,6.9215,6.1995,68.0215,10000.0,12
3571,20126.9242,3.9472,7.2244,6.4304,6.6808,65.4982,10000.0,12
3572,20126.3460,4.3891,8.0735,6.4445,6.7131,55.8197,10000.0,13
3573,20125.2294,4.9810,9.0421,6.4504,6.9062,44.4737,10000.0,13
3574,20123.7365,5.3203,9.9737,6.9299,6.5596,49.0760,10000.0,13
3575,20123.3973,5.5177,10.2412,7.7281,6.9116,50.4053,10000.0,13
3576,20123.2785,5.5557,10.2232,7.9656,7.1250,51.5033,10000.0,13
3577,20122.9801,5.3014,9.8074,7.7290,6.6457,54.5511,10000.0,13
3578,20122.9398,4.9929,9.5916,6.8356,6.3438,54.9579,10000.0,13
3579,20122.2509,5.0982,9.8686,6.6795,6.0775,52.4084,10000.0,13
3580,20121.9364,5.2961,9.5005,7.0860,5.5664,47.4694,10000.0,13
3581,20121.3700,5.2796,10.6363,7.3514,5.6147,60.9389,10000.0,13
3582,20121.7072,5.2503,12.2666,7.6810,6.1853,85.9281,10000.0,13
3583,20121.3089,5.6488,12.9839,8.4219,6.6447,84.8012,10000.0,13
3584,20121.0793,5.9978,12.8026,9.1400,6.7287,72.8671,10000.0,12
3585,20120.4961,6.7946,12.8769,10.0310,6.6531,54.9892,10000.0,12
3586,20119.4003,6.5624,13.8860,10.8583,6.5982,80.1145,10000.0,12
3587,20118.8829,6.1823,14.9975,10.6261,6.5126,111.3149,10000.0,12
3588,20118.6705,6.2286,14.9270,10.6212,6.5122,108.7299,10000.0,12
3589,20119.1578,6.1679,15.1632,10.4989,6.8473,115.4455,10000.0,12
3590,20119.0777,6.9959,16.1199,10.6648,7.5058,87.0054,10000.0,12
3591,20119.0613,8.9002,16.1586,11.0012,7.7085,41.7849,10000.0,12
3592,20118.9601,9.4796,17.1315,11.1519,6.8629,38.5334,10000.0,11
3593,20119.5340,7.5474,17.9540,11.8620,6.7592,93.7682,10000.0,11
3594,20119.4078,7.0732,17.3280,12.7157,6.8072,132.9712,10000.0,10
3595,20118.5700,9.4444,13.5328,11.3093,5.9892,34.8576,10000.0,10
3596,20118.5114,8.4236,8.8422,8.4494,5.2758,26.4816,10000.0,10
3597,20119.5732,6.5331,7.0026,6.9946,4.8335,38.0137,10000.0,10
3598,20119.9466,5.5843,6.1538,6.6309,5.1511,48.0025,10000.0,10
3599,20119.6047,4.5641,5.3523,6.3523,5.2928,35.5111,10000.0,10
3600,20118.6160,4.4016,5.2645,6.3695,5.6015,34.0518,10000.0,10
3601,20117.6778,4.2795,5.2163,6.1137,5.9594,35.9232,10000.0,10
3602,20116.0639,3.7515,4.8667,5.5017,6.9746,43.3329,10000.0,10
3603,20112.7707,3.4182,5.0080,5.1034,7.9746,53.9876,10000.0,10
3604,20108.0504,3.3630,4.6775,4.5264,6.5748,48.8604,10000.0,10
3605,20106.9918,3.5421,4.8498,4.7316,4.8452,45.8038,10000.0,10
3606,20107.5716,3.5336,5.1041,4.8261,4.6502,42.3821,10000.0,11
3607,20108.0054,3.4497,5.2039,5.0838,4.2538,42.3109,10000.0,11
3608,20107.9156,3.5857,5.1619,5.5249,4.4727,40.5740,10000.0,12
3609,20107.4596,3.7550,5.4937,5.7927,4.6512,40.2717,10000.0,12
3610,20106.9479,3.7622,6.1210,6.3511,4.9571,51.8869,10000.0,12
3611,20107.1805,3.9724,7.0357,6.6355,4.6442,56.4912,10000.0,12
3612,20107.3662,4.2478,9.3839,6.5802,4.8841,76.9109,10000.0,13
3613,20107.7492,4.5226,11.3938,6.0311,4.8823,94.3038,10000.0,13
3614,20106.5819,4.4587,11.8538,6.2020,5.0482,115.9777,10000.0,13
3615,20106.7298,4.8107,12.3549,6.0110,5.6336,99.0430,10000.0,13
3616,20106.9352,5.2257,11.8604,6.2334,6.5224,72.5823,10000.0,13
3617,20106.9015,4.5578,12.0862,6.8605,7.4225,126.1317,10000.0,13
3618,20107.6899,4.2289,11.3547,7.3531,8.0187,147.6936,10000.0,12
3619,20107.9199,4.1440,10.4883,7.9421,9.0098,141.0157,10000.0,12
3620,20108.0704,4.4012,10.2627,8.3169,9.6137,117.8393,10000.0,12
3621,20107.9168,5.3071,10.3029,8.2358,9.5072,65.8022,10000.0,12
3622,20108.6335,5.8107,9.7523,8.4503,8.9900,47.8187,10000.0,12
3623,20110.0668,6.1626,9.2681,7.9736,8.6767,36.1745,10000.0,12
3624,20110.5870,5.9547,9.0884,7.2596,7.7344,35.2789,10000.0,12
3625,20110.4077,5.5147,9.4021,6.8159,7.4759,41.1559,10000.0,12
3626,20110.8572,5.0983,9.6090,7.0989,6.7342,51.8225,10000.0,12
3627,20111.3853,4.9090,9.5895,6.7932,6.6624,55.3207,10000.0,12
3628,20111.3875,5.0781,10.2342,6.6789,7.7502,57.7797,10000.0,12
3629,20110.4753,5.3134,11.1061,6.3767,9.6543,55.8990,10000.0,12
3630,20110.1303,5.1555,11.7806,6.4498,11.6999,71.6018,10000.0,12
3631,20109.8688,5.4034,11.8411,6.5532,12.6013,62.3192,10000.0,12
3632,20109.3496,6.2389,12.3499,6.8499,13.2096,45.8198,10000.0,12
3633,20109.7276,6.6346,12.8835,7.5498,13.7105,47.3306,10000.0,12
3634,20111.0516,7.0740,13.4032,8.3249,13.8365,46.0648,10000.0,13
3635,20110.6318,7.7047,14.2667,8.5329,13.7121,42.0600,10000.0,13
3636,20111.1699,8.0524,15.0299,8.9455,13.3451,42.8935,10000.0,13
3637,20111.2047,8.6313,16.4905,9.5969,13.2260,42.7780,10000.0,13
3638,20112.5765,9.2668,16.6540,10.1098,12.8664,36.4965,10000.0,13
3639,20113.9823,9.6550,16.9951,10.8571,13.1516,36.4645,10000.0,13
3640,20116.5737,9.7302,15.6036,11.2389,13.0814,33.4749,10000.0,13
3641,20117.3908,9.3228,15.1463,12.3310,13.3234,40.6991,10000.0,13
3642,20115.7204,8.5472,16.2205,13.2709,12.7542,64.7254,10000.0,12
3643,20114.3165,7.4696,16.7259,14.0552,13.0716,116.1692,10000.0,12
3644,20112.4341,6.5109,15.9122,13.6829,13.4080,161.8452,10000.0,12
3645,20109.6842,7.7586,15.0868,12.9210,13.2709,77.6756,10000.0,12
3646,20108.7715,9.2565,14.1949,11.8444,12.7633,37.7935,10000.0,13
3647,20107.9028,9.3751,14.1173,11.8112,12.1655,36.5648,10000.0,13
3648,20107.4267,9.1774,13.7567,11.6818,12.1394,36.1189,10000.0,13
3649,20106.7371,9.2320,13.9146,11.2308,12.5907,33.4803,10000.0,13
3650,20103.7527,9.5102,12.7010,9.7206,12.4419,24.7996,10000.0,13
3651,20101.8172,9.8723,13.4271,8.0329,10.0954,26.0853,10000.0,13
3652,20101.6586,9.7743,12.7263,7.3759,8.3989,27.3926,10000.0,13
3653,20102.3343,9.9015,13.0039,6.7210,8.3821,26.6692,10000.0,13
3654,20102.0049,9.5650,12.4559,6.5329,8.1232,27.3559,10000.0,13
3655,20101.7345,9.2381,11.7319,6.5690,8.1490,30.5234,10000.0,13
3656,20100.8556,7.5227,9.5503,6.4044,7.9727,48.3822,10000.0,10
3657,20099.2749,4.7671,6.7068,5.6726,7.5002,85.8864,10000.0,10
3658,20098.5250,4.0985,6.1285,5.4549,7.8489,75.4558,10000.0,9
3659,20099.1368,3.5380,5.8470,6.0396,8.4534,55.7892,10000.0,9
3660,20099.6454,3.9679,6.2070,6.7071,8.6383,49.8127,10000.0,9
3661,20099.2367,4.4520,6.1516,7.3086,8.5528,39.7090,10000.0,9
3662,20099.8888,4.4643,5.6942,7.5713,8.7236,38.8531,10000.0,9
3663,20100.3298,4.2996,5.7396,7.7863,9.5210,46.7937,10000.0,9
3664,20100.1553,4.0330,6.3300,7.5101,9.3357,60.0356,10000.0,8
3665,20099.8446,4.0058,7.2737,7.6799,9.1365,76.7518,10000.0,8
3666,20100.1245,4.3812,7.8432,8.0545,9.6621,70.4315,10000.0,9
3667,20100.5854,4.6129,7.8992,8.2545,10.0244,62.5933,10000.0,9
3668,20102.5208,4.7954,8.2085,8.5030,10.8632,60.1833,10000.0,8
3669,20104.1185,4.8229,8.3886,8.8793,11.8235,64.4853,10000.0,8
3670,20103.5164,5.1591,8.3323,8.5071,12.0561,49.6326,10000.0,8
3671,20103.8568,4.9564,8.4301,7.9947,12.3281,52.7760,10000.0,8
3672,20104.1711,5.1931,8.6598,8.2733,12.1641,50.9463,10000.0,8
3673,20104.7651,5.1771,8.3217,8.7426,12.0167,51.6225,10000.0,8
3674,20106.1339,5.0981,8.8477,8.7294,11.9374,58.8978,10000.0,9
3675,20109.2731,4.9843,9.2400,8.4411,10.7094,65.0824,10000.0,9
3676,20112.6958,5.0575,9.2673,7.7757,9.0802,59.3497,10000.0,9
3677,20114.1906,4.7827,8.9038,7.1861,8.5047,59.0714,10000.0,9
3678,20114.3846,5.0731,9.5728,7.4508,8.4316,58.8892,10000.0,10
3679,20113.0693,5.0524,9.5984,7.5068,8.4139,62.0508,10000.0,10
3680,20112.8044,4.8997,9.6604,7.7678,8.5301,69.1552,10000.0,11
3681,20112.6443,5.0568,9.5331,7.8282,8.4395,60.0874,10000.0,11
3682,20112.8387,5.3002,9.1867,7.5988,7.6845,47.7233,10000.0,11
3683,20112.1273,5.3971,8.1736,7.4435,7.1806,38.7560,10000.0,11
3684,20112.1142,5.6374,7.6920,6.7531,6.9054,29.0984,10000.0,12
3685,20112.2004,5.2813,6.7140,6.7334,5.7719,30.4210,10000.0,12
3686,20112.3356,5.4698,6.3803,7.1959,5.6417,27.9456,10000.0,12
3687,20112.8038,5.2090,6.4239,7.7275,4.8549,31.8227,10000.0,12
3688,20113.2724,5.1664,6.4601,8.5083,5.0015,38.2163,10000.0,12
3689,20113.3211,5.2005,6.4539,8.9895,5.3699,39.8439,10000.0,12
3690,20113.7353,5.2826,7.2438,8.8449,6.2202,41.4322,10000.0,11
3691,20114.8180,5.8638,8.1309,9.1642,6.6548,37.1722,10000.0,11
3692,20115.9473,6.2460,7.6517,9.4196,6.4141,30.8736,10000.0,11
3693,20116.0830,6.4456,7.2881,9.9331,6.6723,30.1973,10000.0,11
3694,20115.5479,6.9675,6.8700,11.5699,7.2188,29.5410,10000.0,11
3695,20115.6431,7.1281,6.4886,13.0411,7.5518,33.8394,10000.0,11
3696,20115.5529,6.8889,6.5320,13.6960,8.1789,42.1742,10000.0,11
3697,20116.2480,6.3004,6.6501,13.7806,7.7036,56.9803,10000.0,11
3698,20116.6937,6.0036,6.7967,13.8117,7.6022,71.7958,10000.0,11
3699,20118.5702,5.6884,7.7789,13.7595,6.8585,97.2915,10000.0,11
3700,20120.7615,5.9619,8.2625,14.1467,6.0510,98.9532,10000.0,11
3701,20121.9788,5.7262,7.6422,13.3097,6.0634,89.5287,10000.0,11
3702,20121.2628,5.9797,7.5775,13.4875,6.9925,79.2715,10000.0,10
3703,20118.5894,5.9342,8.0423,14.5061,8.1644,102.7703,10000.0,10
3704,20116.6101,6.6312,7.7401,15.2649,8.1621,76.7415,10000.0,10
3705,20115.4476,7.4285,7.4510,15.1638,8.1809,49.6087,10000.0,10
3706,20113.5815,7.3447,7.1637,14.3289,9.1111,44.8226,10000.0,11
3707,20110.4822,6.9133,6.4603,13.3177,9.1372,44.0778,10000.0,11
3708,20110.4206,6.4528,5.9273,11.6402,8.7566,38.4594,10000.0,11
3709,20109.2382,5.5949,6.1953,10.4612,9.4959,45.5499,10000.0,11
3710,20109.0789,5.7959,6.2275,11.3096,9.5198,49.6609,10000.0,9
3711,20108.1964,5.8907,6.7530,12.8908,8.9303,62.1740,10000.0,9
3712,20108.3150,5.9320,7.2455,14.0777,8.3653,77.4242,10000.0,8
3713,20109.3097,6.3013,7.2992,14.0523,7.6443,64.9436,10000.0,8
3714,20109.7248,6.5430,7.4672,13.6319,7.4240,57.1858,10000.0,8
3715,20109.9883,6.4518,7.5273,13.2649,7.1258,58.5290,10000.0,8
3716,20111.4644,6.8089,7.5569,12.0571,6.4417,40.9577,10000.0,8
3717,20113.2568,6.4023,7.4717,10.0695,5.6397,36.7684,10000.0,8
3718,20114.1029,5.9839,7.9156,8.9321,5.5857,44.4046,10000.0,10
3719,20114.0375,6.2759,8.2629,9.0970,5.7997,40.0073,10000.0,10
3720,20114.4770,6.1545,8.3149,8.9605,5.8275,39.8010,10000.0,7
3721,20114.9622,5.6204,8.2226,7.9995,6.3407,45.3099,10000.0,7
3722,20115.6634,5.5773,8.1921,7.2408,7.2505,41.1315,10000.0,7
3723,20116.0013,6.6338,8.9762,7.9678,8.0653,31.3711,10000.0,7
3724,20114.8282,6.7509,9.7507,8.5055,7.9270,34.8043,10000.0,6
3725,20113.9618,6.8753,10.8617,9.1374,7.7759,40.2478,10000.0,6
3726,20112.7779,6.4384,11.1564,9.2180,7.7485,48.1442,10000.0,6
3727,20112.3897,6.1007,10.8202,9.0837,7.6820,52.9523,10000.0,6
3728,20112.9326,6.1957,11.1381,9.4166,7.5836,55.5007,10000.0,6
3729,20114.1812,6.3621,11.6713,9.6259,8.0001,55.7984,10000.0,6
3730,20115.3047,6.3739,12.0644,9.4910,8.6786,58.9633,10000.0,6
3731,20114.9809,6.5979,12.7702,9.0163,8.9175,55.7310,10000.0,6
3732,20114.6929,6.5206,13.6327,8.6720,8.6484,62.6161,10000.0,6
3733,20114.8986,6.7429,14.3178,8.3963,7.9401,63.0914,10000.0,6
3734,20114.7954,6.5592,14.5888,8.0851,7.8707,70.3649,10000.0,6
3735,20113.6317,6.8824,14.3381,8.7801,8.0903,61.6511,10000.0,6
3736,20112.0794,7.2613,14.3347,9.9083,8.2192,58.0693,10000.0,6
3737,20111.8519,6.6251,14.8702,9.7886,7.7152,83.6873,10000.0,6
3738,20112.2192,6.6783,14.3354,9.6082,8.7799,75.0755,10000.0,6
3739,20112.9189,6.2035,13.9461,8.8530,9.1947,84.3985,10000.0,6
3740,20111.8683,5.8179,14.4709,8.9117,9.0276,110.6729,10000.0,7
3741,20108.3872,6.1449,14.9081,10.2789,8.3720,111.3543,10000.0,7
3742,20106.2696,6.9949,14.2340,11.8277,7.9246,75.4914,10000.0,7
3743,20104.5795,7.0934,13.8464,12.8526,7.3483,76.3647,10000.0,7
3744,20102.3629,6.5046,12.7520,14.1222,6.7598,106.4378,10000.0,7
3745,20100.7814,5.8542,10.9927,14.9668,6.2533,146.8565,10000.0,7
3746,20102.0938,6.5024,11.2609,14.4666,6.6349,93.3279,10000.0,7
3747,20102.7106,7.0891,11.0139,14.6164,6.9199,68.0958,10000.0,7
3748,20102.2219,7.3305,9.3035,13.0372,6.4616,40.1805,10000.0,7
3749,20104.1466,7.8310,9.2530,11.0967,5.5488,25.4597,10000.0,7
3750,20105.8902,7.3691,10.0618,10.1881,5.3912,31.7256,10000.0,7
3751,20108.2129,6.4228,10.2282,8.5842,5.4434,42.6429,10000.0,7
3752,20108.7926,6.2592,10.1415,8.2901,5.2909,44.2870,10000.0,7
3753,20109.1268,6.1600,9.9780,7.8025,5.2655,41.8364,10000.0,7
3754,20109.4070,6.1132,10.1238,8.4158,5.5938,47.4074,10000.0,7
3755,20108.5281,6.5363,10.0191,8.4216,6.0053,39.3387,10000.0,7
3756,20107.5523,7.4758,8.4251,9.7312,5.8933,36.0582,10000.0,7
3757,20107.7296,6.5328,6.7456,8.2035,5.2957,38.7474,10000.0,7
3758,20107.6780,5.8157,6.1858,7.0874,4.7462,40.2108,10000.0,7
3759,20107.6613,4.5657,5.3514,6.1700,5.1454,47.9131,10000.0,7
3760,20108.2008,4.8121,5.7650,6.4812,6.2465,44.5575,10000.0,7
3761,20108.8201,4.1371,5.2665,5.9707,7.2086,50.2446,10000.0,7
3762,20109.0574,3.7109,4.9951,5.7942,8.2076,49.0506,10000.0,7
3763,20109.8700,3.6083,4.9310,5.9072,8.2804,41.0099,10000.0,7
3764,20110.2021,3.7662,5.2929,6.7481,7.9561,48.5281,10000.0,7
3765,20109.4288,3.7770,5.4286,7.1305,8.5066,54.0304,10000.0,7
3766,20109.1912,3.8052,5.7578,7.2520,8.5967,57.2635,10000.0,8
3767,20109.0919,4.2258,6.5208,7.6398,8.9652,54.5943,10000.0,8
3768,20108.2586,4.4604,7.3810,7.6039,9.4347,54.1742,10000.0,8
3769,20107.6824,4.9312,7.4298,7.9118,9.5183,43.2331,10000.0,8
3770,20108.3152,5.0243,7.7305,7.8574,10.4107,41.4620,10000.0,8
3771,20108.1573,5.3181,7.8068,8.8947,10.6242,43.7421,10000.0,8
3772,20106.1676,5.6873,8.8002,10.0588,10.7517,52.7638,10000.0,8
3773,20105.9432,5.3264,8.8297,9.9309,11.2029,64.8908,10000.0,8
3774,20106.6058,5.0454,8.5714,9.5942,11.9001,70.2381,10000.0,8
3775,20107.2226,5.1093,8.8572,10.0600,12.1250,74.9469,10000.0,8
3776,20107.2342,5.4029,9.2610,10.5418,12.4731,70.4837,10000.0,8
3777,20108.3145,5.2459,9.6519,10.7671,13.0140,84.9730,10000.0,8
3778,20109.0751,4.8965,10.0439,10.7534,13.5958,113.1074,10000.0,8
3779,20109.7640,5.0413,9.9038,11.0890,14.6503,109.0448,10000.0,8
3780,20110.0692,4.9046,8.8741,11.3454,14.9894,110.7368,10000.0,8
3781,20110.3609,5.0579,8.1660,11.3076,16.2441,89.2010,10000.0,8
3782,20109.0630,4.8953,8.4454,10.5680,16.7154,87.4690,10000.0,8
3783,20106.0534,5.0727,8.6225,10.5193,16.0727,81.0099,10000.0,8
3784,20103.7371,5.6115,7.9312,9.7058,13.9715,51.7820,10000.0,8
3785,20103.6259,5.6397,7.8457,8.7782,13.5695,43.5091,10000.0,8
3786,20104.2625,5.8586,7.8837,8.6097,13.9916,38.8442,10000.0,8
3787,20104.6944,5.7797,8.0495,8.4753,14.4162,39.4996,10000.0,8
3788,20103.7712,5.6049,7.9579,8.2674,13.9829,40.7247,10000.0,9
3789,20101.5305,5.7007,8.0744,8.6576,13.0486,45.9018,10000.0,9
3790,20099.4420,5.5571,8.5171,8.0153,12.6224,49.6395,10000.0,9
3791,20098.2414,5.0785,8.4461,7.8545,11.3195,61.6759,10000.0,9
3792,20097.4222,4.0637,8.0078,6.6014,9.2526,70.7595,10000.0,9
3793,20097.0775,4.5580,7.6695,6.9358,9.0377,46.8669,10000.0,9
3794,20097.6054,4.8530,7.5144,7.3127,9.1358,40.2001,10000.0,9
3795,20098.4188,4.9209,7.0842,7.9018,9.8937,40.5182,10000.0,9
3796,20098.5885,5.1805,6.9529,8.5988,10.6406,39.0293,10000.0,9
3797,20098.5775,5.0368,7.0066,8.8161,10.9458,45.2459,10000.0,9
3798,20097.4060,5.2434,7.2455,8.8408,11.2494,43.2478,10000.0,9
3799,20094.4129,5.3410,7.2305,8.8448,12.0028,40.9082,10000.0,9
3800,20090.3710,5.2629,6.8363,7.9780,12.4370,34.5531,10000.0,9
3801,20088.3017,4.9562,6.4284,8.0428,11.3697,38.2440,10000.0,9
3802,20087.6726,5.0617,5.9088,8.5173,10.9666,37.2375,10000.0,9
3803,20087.4096,4.8418,5.8432,8.4003,10.7285,39.5205,10000.0,9
3804,20087.1229,4.7768,6.0962,8.4265,10.2040,42.5290,10000.0,9
3805,20087.0501,4.8573,6.0481,8.3901,9.3051,42.3141,10000.0,9
3806,20086.5544,5.0118,6.1095,8.3296,9.3615,41.2318,10000.0,9
3807,20086.4722,5.0528,6.1162,8.3535,9.6275,41.3199,10000.0,9
3808,20086.4473,4.5009,5.8096,7.8416,8.3240,43.3717,10000.0,9
3809,20086.5118,4.4042,6.2238,6.6617,5.8685,38.1190,10000.0,9
3810,20085.8884,4.6077,6.6673,6.5417,5.6676,34.4550,10000.0,9
3811,20085.0207,4.8279,7.4353,7.0700,6.7882,38.4559,10000.0,9
3812,20085.0584,4.7549,7.5468,7.2265,7.1399,42.1850,10000.0,9
3813,20084.3625,4.7930,7.4700,7.0587,6.7898,40.2457,10000.0,9
3814,20082.8552,4.9414,6.7187,7.1288,6.6347,34.1204,10000.0,9
3815,20081.3531,4.7332,6.1176,6.9047,7.0069,34.1005,10000.0,9
3816,20081.1091,4.7896,6.1281,7.1353,6.9755,34.7101,10000.0,9
3817,20080.4629,4.8999,6.4233,7.4794,6.8348,37.9412,10000.0,9
3818,20080.3445,4.8122,6.6907,7.7151,6.7170,43.1945,10000.0,9
3819,20079.9253,4.7558,6.5924,7.2926,6.5392,40.0568,10000.0,9
3820,20079.5553,4.8663,6.3100,7.5041,6.2718,37.2863,10000.0,9
3821,20079.4156,5.0460,7.0986,7.1617,6.9740,37.5789,10000.0,9
3822,20079.5471,4.8347,7.5437,7.0994,7.3595,43.0835,10000.0,9
3823,20075.0636,4.6493,7.7651,6.1453,6.8885,49.3308,10000.0,9
3824,20070.8725,5.3992,7.3286,4.8184,5.4649,35.1250,10000.0,9
3825,20069.9090,4.5730,6.4203,4.3015,4.7168,51.6930,10000.0,9
3826,20070.6959,3.6338,6.0368,4.6997,4.9307,74.4698,10000.0,9
3827,20070.6711,3.2244,5.8858,5.1295,4.9330,67.8390,10000.0,9
3828,20069.6641,3.3185,5.9814,5.5057,5.3678,59.1996,10000.0,9
3829,20069.5518,3.4919,6.1361,5.6076,5.7057,55.7057,10000.0,9
3830,20069.9887,3.5784,6.3330,5.5332,6.1975,54.7097,10000.0,9
3831,20070.2058,4.1433,7.2538,5.5970,6.5979,46.2032,10000.0,9
3832,20069.9940,4.6934,8.2509,5.9876,7.0234,44.6869,10000.0,9
3833,20070.3379,4.8094,8.2310,6.0551,7.3126,43.0804,10000.0,9
3834,20069.9312,4.9149,8.6504,6.3165,6.9399,43.9840,10000.0,9
3835,20069.1448,4.9339,8.5290,6.6026,6.7489,43.9549,10000.0,9
3836,20068.3554,5.2734,8.6266,7.2092,7.1345,41.8779,10000.0,9
3837,20068.7040,5.6138,9.3735,7.4206,7.3867,41.9544,10000.0,9
3838,20068.8871,6.0930,9.6563,7.6848,7.3087,36.6335,10000.0,9
3839,20068.5888,6.4765,9.0404,7.7277,7.9993,28.7516,10000.0,9
3840,20068.0029,6.3641,8.2185,6.6739,7.6619,23.5065,10000.0,9
3841,20068.3598,5.4350,7.3856,5.8941,7.5183,25.9227,10000.0,9
3842,20068.3530,4.5020,6.4405,5.1243,7.7079,30.8469,10000.0,9
3843,20067.8994,4.1817,6.0299,5.2566,7.4250,38.3841,10000.0,9
3844,20067.9542,4.0386,6.2268,5.6448,7.8441,39.2754,10000.0,9
3845,20068.7684,3.9134,6.2671,6.5765,7.8517,53.0902,10000.0,9
3846,20069.3284,4.4889,6.4624,7.8655,7.9399,48.0827,10000.0,9
3847,20069.7403,4.8052,7.0544,8.4018,7.8548,46.9697,10000.0,9
3848,20069.8926,5.0450,7.7185,8.1016,8.8024,43.5681,10000.0,9
3849,20071.5978,5.2514,7.1028,7.8313,9.5713,35.2375,10000.0,9
3850,20073.1650,5.0148,6.9512,7.3221,9.8793,34.9994,10000.0,8
