city,run,variant,ppc_pct,pass_m,total_m,n_gated
tokyo,run3,onlyG_holdrlx,79.510822,12979.2002,16323.8159,14787
tokyo,run3,onlyG_csig05,79.653806,13002.5407,16323.8159,14787
tokyo,run3,onlyG_csig005,79.657814,13003.1949,16323.8159,14787
tokyo,run3,onlyG_psig1,79.653839,13002.5461,16323.8159,14787
tokyo,run3,onlyG_holdvrlx,79.229334,12933.2506,16323.8159,14789
tokyo,run3,onlyG_r05,79.669342,13005.0768,16323.8159,14787
tokyo,run3,onlyG_csig01,79.669342,13005.0768,16323.8159,14788
tokyo,run3,onlyG_em10,79.669342,13005.0768,16323.8159,14787
tokyo,run3,onlyG_psig1_csig05,79.665110,13004.3859,16323.8159,14788
tokyo,run3,onlyG_psig1_holdrlx,79.608804,12995.1947,16323.8159,14787
tokyo,run3,oGc005hr,79.641318,13000.5021,16323.8159,14787
tokyo,run3,oGc005p1,79.643338,13000.8319,16323.8159,14787
tokyo,run3,oGc005p1hr,79.659115,13003.4073,16323.8159,14787
tokyo,run3,oGc01p1,79.669342,13005.0768,16323.8159,14787
tokyo,run3,c005p1,79.612994,12995.8785,16323.8159,14787
tokyo,run3,c005p1hr,79.672781,13005.6382,16323.8159,14787
tokyo,run3,arfm05,79.669342,13005.0768,16323.8159,14787
tokyo,run3,prsurv,79.659980,13003.5485,16323.8159,14787
tokyo,run3,oGc0001p1,79.594257,12992.8200,16323.8159,14788
tokyo,run3,oGc00005p1,79.645830,13001.2386,16323.8159,14787
tokyo,run3,oGc005p05,79.643626,13000.8789,16323.8159,14787
tokyo,run3,oGc005p2,79.626718,12998.1190,16323.8159,14787
tokyo,run3,nobdsc005p1,79.643338,13000.8319,16323.8159,14787
tokyo,run3,ratio12,79.669342,13005.0768,16323.8159,14787
tokyo,run3,ratio12oG,79.669342,13005.0768,16323.8159,14787
tokyo,run3,mlc2,79.639924,13000.2747,16323.8159,14787
tokyo,run3,mlc2oG,79.669342,13005.0768,16323.8159,14787
tokyo,run3,em5,79.644630,13001.0427,16323.8159,14787
tokyo,run3,ionest,79.669342,13005.0768,16323.8159,14787
tokyo,run3,em3,79.669342,13005.0768,16323.8159,14787
tokyo,run3,em7,79.669342,13005.0768,16323.8159,14787
tokyo,run3,em5oG,79.669342,13005.0768,16323.8159,14787
tokyo,run3,em5c005p1,79.624920,12997.8253,16323.8159,14788
tokyo,run3,mlc1oG,79.669342,13005.0768,16323.8159,14787
tokyo,run3,em5mlc2oG,79.669342,13005.0768,16323.8159,14787
tokyo,run3,mlc1,79.640228,13000.3242,16323.8159,14787
tokyo,run3,mlc1oGc005,79.669342,13005.0768,16323.8159,14787
tokyo,run3,mlc1oGp1,79.662312,13003.9291,16323.8159,14788
tokyo,run3,mlc1oGc005p1,79.669342,13005.0768,16323.8159,14787
tokyo,run3,em3oG,79.630721,12998.7723,16323.8159,14787
tokyo,run3,em3mlc1oG,79.669342,13005.0768,16323.8159,14787
tokyo,run3,mlc1c005p1,79.608892,12995.2090,16323.8159,14787
tokyo,run3,mlc1oGc0001,79.653159,13002.4350,16323.8159,14788
tokyo,run3,mlc1oGc005em3,79.669342,13005.0768,16323.8159,14787
tokyo,run3,mlc1oGc005r12,79.669342,13005.0768,16323.8159,14787
tokyo,run3,mlc1nobds,79.669342,13005.0768,16323.8159,14787
tokyo,run3,mlc1c005,79.679314,13006.7045,16323.8159,14787
tokyo,run3,mlc1r10,79.669342,13005.0768,16323.8159,14787
tokyo,run3,mlc1psig005,79.581832,12990.7918,16323.8159,14788
tokyo,run3,mlc1c005r10,79.625287,12997.8854,16323.8159,14788
tokyo,run3,mlc2nobds,79.669342,13005.0768,16323.8159,14787
tokyo,run3,mlc1r10c005p1,79.568904,12988.6814,16323.8159,14788
tokyo,run3,mlc1r10oG,79.669342,13005.0768,16323.8159,14787
tokyo,run3,mlc1r10oGc005,79.621735,12997.3055,16323.8159,14788
tokyo,run3,mlc1r08,79.669342,13005.0768,16323.8159,14787
tokyo,run3,mlc1r08c005,79.636243,12999.6737,16323.8159,14788
tokyo,run3,r10c005p1,79.603733,12994.3668,16323.8159,14787
tokyo,run3,rtkout5,79.571031,12989.0286,16323.8159,14787
tokyo,run3,rtkout10,79.669342,13005.0768,16323.8159,14787
tokyo,run3,minobs3,79.669342,13005.0768,16323.8159,14787
tokyo,run3,minobs7,79.669342,13005.0768,16323.8159,14787
tokyo,run3,mlc1c005r10oG,79.621735,12997.3055,16323.8159,14788
tokyo,run3,mlc1c005r10em3,79.661947,13003.8697,16323.8159,14851
tokyo,run3,rtkout3,79.532820,12982.7911,16323.8159,14788
tokyo,run3,rtkout7,79.640271,13000.3313,16323.8159,14787
tokyo,run3,rtkout5c005,79.638363,13000.0198,16323.8159,14787
tokyo,run3,rtkout5oG,79.589613,12992.0619,16323.8159,14787
tokyo,run3,rtkout5em3,79.714671,13012.4762,16323.8159,14788
tokyo,run3,rtkout5minobs3,79.571031,12989.0286,16323.8159,14787
tokyo,run3,rtkout1,79.669342,13005.0768,16323.8159,14787
tokyo,run3,rtkout2,79.146915,12919.7968,16323.8159,14787
tokyo,run3,rtkout4,79.543259,12984.4952,16323.8159,14787
tokyo,run3,rtkout3c005,79.578214,12990.2011,16323.8159,14787
tokyo,run3,rtkout3oG,79.460383,12970.9667,16323.8159,14787
tokyo,run3,rtkout3minobs3,79.532820,12982.7911,16323.8159,14788
tokyo,run3,rtkout3em3,79.625918,12997.9884,16323.8159,14797
tokyo,run3,rtkout1oG,79.278946,12941.3492,16323.8159,14787
tokyo,run3,rtkout1c005,79.553243,12986.1250,16323.8159,14801
tokyo,run3,rtkout1em3,79.700152,13010.1060,16323.8159,14795
